seq_label,lstm_ae_pred,lstm_ae_score
0,0,0.25614413392721547
0,0,0.34063185510390415
0,0,0.3463151257273934
0,0,0.34722780680653265
0,0,0.31695961575075143
0,0,0.32845979334119974
0,0,0.3089959723649588
0,0,0.3020816279630247
0,0,0.23557548838741732
0,0,0.2220054318008789
0,0,0.2531991873081899
0,0,0.2570893747522877
0,0,0.31769589418322314
0,0,0.31359342148091457
0,0,0.32605462109225586
0,0,0.31853948703233775
0,0,0.38987348212335515
0,0,0.3700002137966066
0,0,0.3734425409795194
0,0,0.29834733829745613
0,0,0.27492086010485434
0,0,0.29502924813932685
0,0,0.31622033290331036
0,0,0.3684125316701102
0,0,0.3500889534975532
0,0,0.342964287155558
0,0,0.30269432631032617
0,0,0.24083972389453479
0,0,0.21498802735000513
0,0,0.19712061226146804
0,0,0.20666507965222453
0,0,0.3094576824452983
0,0,0.35651499266011827
0,0,0.47186860106170975
0,0,0.45420908259766113
0,0,0.42215552576607496
0,0,0.4313210812345182
0,0,0.37078032117863713
0,0,0.4554786187967755
0,0,0.45546216455972127
0,0,0.41348453530437235
0,0,0.38252115796102865
0,0,0.3075363099144239
0,0,0.3186560196355226
0,0,0.3066841356371641
0,0,0.3904783847977685
0,0,0.41803617023705364
0,0,0.37428713757857085
0,0,0.3727955960479612
0,0,0.4174619464329625
0,0,0.47218093270012185
0,0,0.40043710790776765
1,1,2.6092353796257903
1,1,2.352260532990166
1,1,2.3005693014414614
1,1,2.342652987972911
1,1,2.311476930560618
1,1,2.3796759095592024
1,1,2.3699552418184204
1,1,2.3109882299524673
1,1,2.194878944987231
1,1,5.301713806106773
1,1,3.1141985010256796
1,1,3.1653925233459836
1,1,3.175517201613931
1,1,3.163681390660908
1,1,3.1616752073176166
1,1,3.1058368079037137
1,1,3.088859068361504
1,1,3.0343435877256684
1,1,2.9454868350440293
0,0,0.2136184245174637
0,0,0.1325800064521106
0,0,0.08356499917449756
0,0,0.10353331358520025
0,0,0.10137141644111547
0,0,0.20826422806650424
0,0,0.19674215465044478
0,0,0.22211323006398384
0,0,0.21610282005824213
0,0,0.3456897723424058
0,0,0.2524039856887335
0,0,0.23108881105437748
0,0,0.2695787586152149
0,0,0.21435909760596222
0,0,0.24228420529599118
0,0,0.2547285202804532
0,0,0.2970011601089082
0,0,0.2790245694231233
0,0,0.30165185837994757
0,0,0.3054259147806127
0,0,0.344766987400816
0,0,0.34477337911976036
0,0,0.3233474190595775
0,0,0.33300065411074403
0,0,0.32858207183474697
0,0,0.3597261853557557
0,0,0.3363758276455746
0,0,0.37943164837720766
0,0,0.35186579846932114
0,0,0.3427793644546157
