if_score,lstm_score,fusion_score,severity,anomaly
0.11644493678957529,0.06641693436312941,0.09893513594031925,WEAK,False
0.10994596446822158,0.0884337562525125,0.1024166915927234,WEAK,False
0.10193861249614167,0.09552206034855902,0.09969281924448775,WEAK,False
0.1139773812949314,0.08325333498917638,0.10322396508791715,WEAK,False
0.12203843270959885,0.12636104404100126,0.12484813007501043,WEAK,False
0.13182454824080336,0.1149488468538802,0.12591805275538026,WEAK,False
0.14495665853392464,0.11582337990845272,0.13476001101500948,WEAK,False
0.12425503440245828,0.15565785751606337,0.14466686942630158,WEAK,False
0.11413989357118176,0.20356495387137152,0.1722661827663051,WEAK,False
0.10497780601986617,0.19471225959107677,0.16330520084115305,WEAK,False
0.11362634633050933,0.17964331414794854,0.15653737541184481,WEAK,False
0.12966410788336674,0.171471878529545,0.15683915880338262,WEAK,False
0.13828986924425474,0.16449486916197195,0.1553231191907709,WEAK,False
0.11683650458193717,0.10918053039524837,0.1141569136165961,WEAK,False
0.10752918950815393,0.12176316718677323,0.11678127499925647,WEAK,False
0.10768984057722081,0.12306250619047121,0.11768207322583357,WEAK,False
0.08251247504087417,0.10402290694703951,0.09649425577988165,WEAK,False
0.11277381917342905,0.09043517892187466,0.10495529508538501,WEAK,False
0.12425401706451422,0.1761037588285759,0.1579563492111543,WEAK,False
0.13794087134607602,0.16453691081795938,0.15522829700280022,WEAK,False
0.13891364928865407,0.17644458969248034,0.16330876055114113,WEAK,False
0.11623027740168246,0.20507529132166452,0.1739795364496708,WEAK,False
0.10716158122340502,0.20835993661100502,0.17294051222534504,WEAK,False
0.11330838263915649,0.21695212776517872,0.18067681697107096,WEAK,False
0.16668831610149287,0.2205879925446296,0.20172310578953173,WEAK,False
0.16160628039049846,0.29066474025040734,0.24549427929943923,WEAK,False
0.12468184626036988,0.26430294469147486,0.2154355602405881,WEAK,False
0.1818216179393773,0.24550629000786742,0.22321665478389585,WEAK,False
0.13811151277729022,0.30085085305098963,0.24389208395519485,WEAK,False
0.13828986924425474,0.33290761298928645,0.26479140267852536,WEAK,False
0.11683650458193717,0.3277717288173116,0.25394440033493054,WEAK,False
0.10752918950815393,0.36125515790162277,0.2724510689639087,WEAK,False
0.10201322455843198,0.3521908175236707,0.2646286599858372,WEAK,False
0.11277381917342905,0.3644558704362405,0.2763671524942565,WEAK,False
0.12425401706451422,0.3514407638109461,0.27192540244969493,WEAK,False
0.157731297640961,0.3312124185762448,0.27049402624889546,WEAK,False
0.12059505332575515,0.308693948949157,0.2428593354809664,WEAK,False
0.11338686492941996,0.30131808884861067,0.2355421604768939,WEAK,False
